Date,Open Price,High Price,Low Price,Last Traded Price,Close Price,Total Traded Quantity,Turnover (in Lakhs)
2005-02-17,121.04,121.44,119.72,121.02,121.01,14905227.66,17994.59
2005-02-16,121.73,122.82,120.16,120.48,120.83,15896845.9,19348.66
2005-02-15,122.77,122.77,120.93,121.49,121.77,14963606.08,18242.43
2005-02-14,124.63,124.94,121.69,121.9,122.74,17024794.12,21102.9
2005-02-11,122.86,124.65,122.65,123.44,123.62,24633012.14,30461.48
2005-02-10,121.47,123.01,120.1,122.86,122.51,15719686.92,19101.3
2005-02-09,120.65,122.06,120.6,121.32,121.3,11439211.28,13871.79
2005-02-08,120.14,121.21,119.46,121.02,120.54,15953864.84,19201.48
2005-02-07,135.0,135.0,119.38,119.91,119.77,11438445.2,13778.03
2005-02-04,122.85,123.08,120.23,121.16,121.3,17612320.2,21371.66
2005-02-03,121.9,122.72,121.04,122.4,122.16,14597340.52,17811.8
2005-02-02,122.89,123.61,119.73,120.88,120.49,21699513.38,26389.43
2005-02-01,120.57,123.53,119.7,122.62,122.61,35500696.84,43414.65
2005-01-31,118.56,120.7,118.04,120.38,120.21,27148106.42,32418.13
2005-01-28,114.49,118.21,110.65,118.08,117.94,25129731.28,29350.38
2005-01-27,114.06,115.85,113.75,114.27,114.29,30590435.76,35119.94
2005-01-25,114.24,115.15,112.56,113.3,113.28,36352570.92,41348.95
2005-01-24,115.96,117.73,114.18,114.28,114.42,29694442.44,34369.28
2005-01-20,115.19,116.3,113.86,115.85,115.51,16221742.18,18663.12
2005-01-19,116.08,117.07,115.44,116.3,116.01,14410120.42,16749.88
2005-01-18,115.87,117.97,114.91,115.41,115.36,28233401.16,32845.42
2005-01-17,116.3,116.98,113.9,115.65,115.52,22330707.02,25708.65
2005-01-14,118.25,118.25,115.42,116.42,116.05,22238757.58,25969.41
2005-01-13,118.56,118.73,117.09,117.52,117.45,25248994.54,29777.08
2005-01-12,119.46,119.69,116.32,117.2,117.02,33048683.84,38872.2
2005-01-11,120.82,120.82,118.13,118.57,118.73,18707250.92,22404.98
2005-01-10,123.11,123.73,119.93,120.0,120.62,23624619.46,28804.57
2005-01-07,120.82,123.68,119.13,122.17,122.45,34193180.64,41596.92
2005-01-06,119.24,121.16,117.94,118.1,118.83,29084252.28,34868.46
2005-01-05,118.78,120.46,116.56,119.02,119.68,35557755.6,42313.52
2005-01-04,124.2,124.2,119.6,119.79,119.97,23285512.72,28052.19
2005-01-03,121.81,123.08,120.54,122.96,122.81,30415721.22,37089.68
2004-12-31,119.97,121.01,118.69,120.7,120.52,21177211.88,25453.75
2004-12-30,120.6,121.69,117.7,118.65,118.13,29877894.06,35635.6
2004-12-29,119.5,121.66,118.92,119.97,120.02,30690657.3,36923.55
2004-12-28,117.42,119.46,117.11,118.84,119.13,33994274.22,40287.99
2004-12-27,117.43,123.53,114.34,116.1,116.74,82526359.2,97637.22
2004-12-24,116.3,118.72,115.25,118.47,118.2,41666981.72,48813.47
2004-12-23,112.62,115.0,112.35,114.49,114.33,38364958.96,43746.33
2004-12-22,110.19,112.64,109.53,111.7,111.8,42753684.64,47587.51
2004-12-21,109.19,111.04,108.71,109.23,109.53,48759000.46,53531.28
2004-12-20,109.53,110.36,106.61,108.52,108.54,93409472.12,101398.63
2004-12-17,110.65,111.94,108.09,108.33,108.52,50942339.02,55952.6
2004-12-16,111.78,112.22,110.21,110.32,110.9,31311927.08,34819.89
2004-12-15,114.2,114.2,111.17,111.51,111.81,30875782.8,34839.81
2004-12-14,113.36,114.72,112.01,113.81,114.22,27007972.54,30767.74
2004-12-13,112.69,114.04,109.83,112.69,113.44,43511049.72,48670.98
2004-12-10,115.85,115.85,111.93,112.29,112.73,42025599.58,47640.12
2004-12-09,114.74,116.3,112.91,115.8,115.67,29857510.54,34326.77
2004-12-08,117.65,118.56,114.28,114.68,114.68,32891642.66,38145.7
2004-12-07,120.84,120.84,115.51,117.29,116.76,33619555.02,39518.55
2004-12-06,122.85,123.53,119.38,119.74,119.9,23798368.62,28846.91
2004-12-03,117.49,123.73,117.49,122.9,122.78,32983025.28,40370.45
2004-12-02,119.93,122.85,118.58,122.64,122.4,46161163.18,55787.52
2004-12-01,118.1,121.22,118.1,119.12,119.12,27472821.14,32812.92
2004-11-30,115.62,118.26,115.42,116.98,116.76,50019492.44,58557.44
2004-11-29,112.46,115.85,109.98,114.92,115.13,90074724.16,101724.37
2004-11-25,115.17,118.18,112.93,113.36,113.67,78280052.42,90540.15
2004-11-24,119.69,119.69,115.1,115.35,116.33,36420651.76,42715.0
2004-11-23,120.37,120.9,117.9,119.61,119.3,37046026.6,44330.13
2004-11-22,117.16,121.68,114.94,120.04,120.26,59979240.66,70719.48
2004-11-19,120.93,122.62,118.16,118.83,119.09,39119268.5,47002.86
2004-11-18,123.08,124.12,121.63,122.94,123.24,30657347.52,37712.65
2004-11-17,123.3,123.94,122.23,122.86,122.79,15596526.76,19203.34
2004-11-16,123.53,123.53,121.38,123.08,123.04,21698379.74,26578.53
2004-11-12,124.2,124.64,122.28,122.44,123.2,5597680.98,6923.22
2004-11-11,123.46,124.6,122.3,123.08,123.28,25355176.56,31413.3
2004-11-10,122.3,123.41,122.3,122.85,122.93,16126148.26,19822.79
2004-11-09,123.05,123.2,121.62,121.84,121.94,14277744.94,17473.44
2004-11-08,122.85,124.06,122.17,122.3,122.48,18637177.34,22960.11
2004-11-05,122.17,122.79,121.16,122.15,122.02,14034227.74,17145.99
2004-11-04,125.1,132.56,121.09,121.21,121.33,27124082.84,33145.11
2004-11-03,123.05,123.39,121.53,122.8,122.78,19673508.26,24106.49
2004-11-02,120.59,123.19,120.59,122.52,122.72,22456493.18,27458.96
2004-11-01,120.12,120.74,118.72,119.55,119.65,21672540.54,25990.01
2004-10-29,122.17,122.85,119.06,119.69,119.49,24375452.74,29398.48
2004-10-28,122.61,123.86,121.18,122.06,121.63,37330439.26,45662.52
2004-10-27,124.78,125.1,121.54,121.68,122.08,48147437.5,59221.77
2004-10-26,135.49,135.49,121.3,124.49,124.6,28319173.1,34847.82
2004-10-25,121.94,122.85,120.64,120.93,121.22,37757332.8,45925.01
2004-10-21,124.01,124.86,121.18,121.74,121.77,27182093.7,33405.5
2004-10-20,128.04,128.04,123.45,123.7,123.78,32361100.08,40353.35
2004-10-19,124.93,127.12,124.65,127.08,126.43,24390323.02,30681.27
2004-10-18,123.98,125.45,123.3,124.5,124.36,18573298.98,23154.38
2004-10-15,123.37,125.76,122.41,123.75,123.37,25741276.5,32007.21
2004-10-14,121.27,123.28,120.52,122.7,122.6,19658514.0,23999.79
2004-10-12,123.53,124.64,120.38,120.59,120.84,17683345.88,21566.8
2004-10-11,125.33,126.06,123.09,123.53,123.5,11350906.34,14165.7
2004-10-09,125.74,126.24,124.68,124.79,125.05,2873862.7,3602.21
2004-10-08,126.46,127.02,124.69,125.0,125.21,18090312.02,22699.27
2004-10-07,124.18,127.45,123.58,126.46,126.19,30248326.64,38198.07
2004-10-06,121.7,125.5,121.7,124.16,123.38,32743267.68,40654.45
2004-10-05,123.3,123.7,121.33,121.62,121.92,16889540.24,20625.31
2004-10-04,120.37,124.07,120.37,123.33,123.34,25268620.82,31104.45
2004-10-01,117.0,120.82,115.68,120.73,120.42,30034722.66,35672.96
2004-09-30,116.08,117.37,116.08,117.08,116.96,26890245.9,31402.45
2004-09-29,112.28,116.64,111.51,116.53,116.14,36261963.24,41415.69
2004-09-28,111.76,113.31,111.56,112.14,112.08,21580816.94,24242.28
2004-09-27,112.01,112.32,111.04,111.62,111.88,15658106.84,17484.38
2004-09-24,112.91,114.44,111.8,111.94,112.65,25420516.28,28756.86
2004-09-23,113.14,113.77,112.46,112.92,112.92,21909557.0,24772.54
2004-09-22,114.27,114.38,112.95,113.81,113.69,25499654.62,28999.91
2004-09-21,113.14,114.94,112.37,114.68,114.61,22382341.12,25531.05
2004-09-20,115.62,115.62,112.92,113.02,113.37,20043896.56,22825.39
2004-09-17,111.91,115.17,111.82,115.17,114.98,36737497.36,41912.07
2004-09-16,110.32,111.06,109.02,110.78,110.85,15190167.3,16756.56
2004-09-15,109.97,111.06,109.39,110.2,110.12,14744962.68,16248.79
2004-09-14,110.99,111.3,109.24,109.75,109.83,15859975.8,17430.06
2004-09-13,110.86,111.74,109.57,111.41,110.87,19577883.32,21667.9
2004-09-10,109.53,110.37,108.88,110.37,110.17,12647719.32,13870.31
2004-09-09,109.93,110.07,108.69,109.56,109.68,22750094.58,24905.18
2004-09-08,109.98,109.98,108.64,109.07,109.01,18322585.76,20014.66
2004-09-07,107.52,109.83,107.52,109.48,109.47,27937988.56,30484.08
2004-09-06,107.29,108.37,107.17,107.17,107.74,12584505.2,13579.62
2004-09-03,106.77,107.24,105.82,107.11,107.0,17341409.46,18476.08
2004-09-02,107.27,107.95,106.29,106.53,106.58,16564896.38,17747.92
2004-09-01,107.41,108.26,107.06,107.27,107.49,14574548.02,15703.91
2004-08-31,105.7,107.68,105.7,107.27,107.41,23482718.66,25084.74
2004-08-30,104.13,105.77,104.13,105.46,105.51,15523583.62,16356.22
2004-08-27,104.16,104.65,102.45,103.68,103.47,21122690.52,21864.56
2004-08-26,104.11,105.31,103.72,104.12,104.04,28925740.92,30232.02
2004-08-25,102.52,103.63,101.72,103.43,103.43,27778356.84,28547.28
2004-08-24,102.2,103.59,101.77,102.35,102.43,32260922.84,33137.33
2004-08-23,104.78,105.17,101.28,102.06,101.91,35787266.08,36708.33
2004-08-20,107.39,107.52,104.44,104.59,104.65,23016714.28,24288.6
2004-08-19,106.59,107.67,106.39,107.33,107.31,20738782.6,22209.08
2004-08-18,107.67,107.67,105.98,106.36,106.26,19375660.08,20679.57
2004-08-17,125.33,125.33,107.5,107.63,108.31,24582954.52,26808.84
2004-08-16,107.08,108.7,106.44,108.44,108.13,22179351.8,23811.94
2004-08-13,107.72,108.62,106.81,107.27,107.69,32773238.5,35351.05
2004-08-12,108.44,109.25,106.43,107.5,107.32,28063500.18,30242.78
2004-08-11,112.24,112.64,107.84,108.06,108.39,31643669.54,34810.33
2004-08-10,111.34,112.79,110.65,111.8,112.17,20642187.86,23108.3
2004-08-09,111.11,111.83,109.78,111.39,111.15,26652565.22,29549.89
2004-08-06,113.34,113.58,110.95,111.56,111.53,24265010.68,27201.27
2004-08-05,112.21,113.97,111.82,113.86,113.59,28140610.34,31793.45
2004-08-04,110.88,111.67,109.2,111.2,111.39,29850261.4,32941.86
2004-08-03,111.61,112.88,110.07,110.69,110.52,36854205.46,41180.77
2004-08-02,110.2,112.01,109.53,111.44,111.58,31326965.62,34687.71
2004-07-30,107.29,110.77,107.28,110.44,110.41,31489936.32,34573.7
2004-07-29,107.27,107.38,105.97,107.18,107.16,23202083.36,24799.02
2004-07-28,104.33,107.27,104.33,106.36,106.34,36623291.24,38821.99
2004-07-27,108.4,109.07,104.44,104.67,105.03,68995887.2,73870.51
2004-07-26,105.24,108.17,103.9,107.74,107.79,35652339.9,37948.08
2004-07-23,103.43,105.84,102.56,104.89,105.29,38992818.1,40659.95
2004-07-22,100.27,103.41,98.91,103.37,102.73,46188308.74,46798.65
2004-07-21,97.33,99.29,97.08,99.12,98.08,22959863.64,22460.41
2004-07-20,101.62,101.62,95.07,96.77,96.78,44585995.48,43127.77
2004-07-19,96.2,96.85,95.35,95.48,95.71,27346397.32,26282.64
2004-07-16,95.3,96.49,94.46,95.75,95.85,36364514.06,34834.94
2004-07-15,95.0,95.84,93.77,95.07,94.87,33030558.76,31330.05
2004-07-14,97.8,97.8,94.1,94.42,94.4,30347046.96,28955.65
2004-07-13,98.01,99.07,96.78,96.99,97.22,10412844.1,10169.96
2004-07-12,98.69,99.36,97.58,98.6,98.63,12733150.3,12538.77
2004-07-09,90.33,99.65,90.33,98.91,99.12,20072096.02,19637.59
2004-07-08,99.28,100.92,96.68,96.88,97.56,48578267.82,48065.38
2004-07-07,99.14,100.04,98.23,98.77,99.0,32253828.7,31998.31
2004-07-06,97.27,99.14,96.83,98.81,99.0,26175795.6,25693.12
2004-07-05,98.1,99.35,96.93,97.14,97.21,31965536.84,31329.12
2004-07-02,98.23,99.0,97.22,98.46,97.99,25135851.2,24665.35
2004-07-01,99.23,99.34,97.13,98.91,99.04,21902130.7,21553.62
2004-06-30,100.31,100.77,96.65,97.04,97.03,39276774.64,38650.83
2004-06-29,99.36,101.0,98.13,100.3,100.1,30760226.04,30568.32
2004-06-28,97.22,100.03,97.22,99.48,99.75,24038985.3,23792.46
2004-06-25,95.75,98.6,95.55,97.35,97.47,36439627.06,35476.81
2004-06-24,92.81,96.09,92.81,95.57,95.53,52281477.78,49612.66
2004-06-23,98.35,98.35,92.4,92.52,92.87,49018242.6,46466.85
2004-06-22,97.74,99.48,97.11,98.0,97.5,23881390.6,23477.31
2004-06-21,100.76,101.15,97.79,97.83,98.12,25864751.08,25695.71
2004-06-18,102.52,102.52,99.63,101.19,100.44,21786578.4,21988.21
2004-06-17,101.49,103.19,99.16,102.96,102.59,26139076.06,26403.41
2004-06-16,102.3,102.93,99.95,100.74,100.75,20166117.92,20356.63
2004-06-15,98.25,102.19,98.01,101.85,101.76,30049734.64,30180.38
2004-06-14,96.88,98.77,95.87,98.12,98.21,32107074.5,31218.11
2004-06-11,100.95,100.95,97.11,97.17,97.49,20913784.98,20671.09
2004-06-10,101.37,102.07,100.49,101.07,101.1,15573636.82,15763.01
2004-06-09,103.2,103.48,101.47,101.69,101.8,22744864.74,23318.95
2004-06-08,100.49,103.1,99.7,102.75,102.81,32174969.34,32655.62
2004-06-07,98.23,101.53,98.23,101.42,100.45,29278548.82,29322.2
2004-06-04,95.52,98.23,95.43,98.19,97.89,27241402.06,26423.62
2004-06-03,100.72,102.12,95.55,95.97,96.73,31922338.68,31708.32
2004-06-02,98.44,100.03,98.15,99.93,99.24,19026997.08,18835.3
2004-06-01,98.23,100.04,97.59,97.68,98.05,27523131.16,27250.94
2004-05-31,97.44,99.12,93.15,98.21,97.06,42746036.96,41402.52
2004-05-28,100.96,101.83,96.25,98.1,97.72,39433736.1,39314.39
2004-05-27,102.07,103.33,100.85,101.26,101.41,25276662.6,25855.6
2004-05-26,103.88,105.69,102.84,103.09,103.72,30310942.94,31648.48
2004-05-25,102.3,103.86,98.61,102.75,102.91,35455807.06,35752.83
2004-05-24,101.62,103.43,100.51,102.15,102.49,29921690.06,30664.18
2004-05-21,99.79,99.81,97.12,99.39,99.25,29869980.66,29417.47
2004-05-20,104.56,104.94,99.4,99.81,100.09,41613354.88,42201.06
2004-05-19,99.16,104.01,99.16,101.05,100.99,51613093.76,52334.6
2004-05-18,95.98,102.21,91.54,95.64,96.81,60493446.52,59016.66
2004-05-17,104.9,105.33,85.2,89.48,90.24,41968034.86,39776.87
2004-05-14,113.83,115.58,105.18,105.76,106.49,55148751.86,60520.57
2004-05-13,107.14,117.04,105.8,114.23,114.16,58592949.14,66405.59
2004-05-12,108.03,111.47,108.03,110.92,110.86,27982463.82,30830.93
2004-05-11,113.97,114.06,107.95,107.95,109.43,32670337.92,36415.06
2004-05-10,118.23,118.23,115.0,115.76,115.89,28637689.4,33177.89
2004-05-07,118.74,120.2,118.03,119.06,118.84,19920455.3,23687.28
2004-05-06,119.42,121.27,119.22,120.53,120.64,26406882.1,31763.15
2004-05-05,118.74,119.07,117.64,118.34,118.3,19113948.0,22611.4
2004-05-04,119.61,141.3,118.1,118.36,118.47,21441977.76,25574.66
2004-05-03,117.63,118.59,115.11,118.25,117.95,36906046.98,43169.25
2004-04-30,126.11,139.53,116.56,117.52,117.51,33312297.34,39571.4
2004-04-29,120.31,121.42,117.52,117.65,118.14,74025974.4,88551.3
2004-04-28,120.54,122.54,119.89,120.83,120.62,29494035.54,35788.68
2004-04-27,125.0,125.0,119.94,120.08,120.41,29942598.44,36282.28
2004-04-23,126.78,128.3,126.14,126.48,126.62,16077287.52,20472.07
2004-04-22,126.78,128.07,125.78,126.95,126.95,14506347.4,18417.8
2004-04-21,122.77,127.1,122.76,126.98,126.86,21242810.62,26664.02
2004-04-20,123.77,123.77,122.31,123.41,123.29,15738393.34,19360.37
2004-04-19,125.78,127.09,122.9,123.1,123.34,18256132.32,22738.35
2004-04-17,126.33,126.76,125.79,126.22,126.07,3650313.38,4608.31
2004-04-16,126.33,127.84,125.82,126.11,126.37,13573889.96,17222.58
2004-04-15,129.21,129.73,125.57,126.33,126.19,26664853.14,33871.11
2004-04-13,125.89,128.54,123.97,128.29,127.96,18167301.48,22938.09
2004-04-12,128.45,128.45,124.7,124.77,125.39,17163755.16,21715.4
2004-04-08,127.23,129.39,126.22,127.67,127.89,20784288.02,26587.24
2004-04-07,129.42,129.66,127.23,128.01,128.12,18627634.12,23880.65
2004-04-06,128.56,129.99,126.03,129.94,128.43,32000614.1,40895.41
2004-04-05,126.55,129.76,126.55,128.56,128.37,29016610.56,37320.29
2004-04-02,145.08,145.08,124.05,126.55,126.29,31919036.84,40059.95
2004-04-01,120.31,124.48,120.31,123.92,124.07,34696019.28,42519.19
2004-03-31,117.64,120.53,117.12,120.17,120.09,24592953.02,29305.54
2004-03-30,118.32,119.8,117.42,117.74,117.66,28513410.44,33858.36
2004-03-29,117.44,119.33,117.2,117.97,118.03,25582193.74,30219.83
2004-03-26,115.61,118.37,115.61,117.36,117.34,33814372.9,39656.2
2004-03-25,114.52,116.13,113.9,115.62,114.74,43063315.28,49649.53
2004-03-24,114.28,115.01,112.9,114.56,114.35,31747365.28,36232.14
2004-03-23,113.61,115.51,112.78,114.19,114.23,29747736.86,34031.34
2004-03-22,113.63,116.72,112.84,113.52,113.32,28832783.94,33072.85
2004-03-19,115.4,117.98,115.4,116.73,116.79,35109694.12,41016.95
2004-03-18,120.98,121.44,115.03,115.41,115.87,50111472.78,59204.73
2004-03-17,121.65,123.21,119.45,119.77,120.62,35891882.36,43610.01
2004-03-16,120.53,123.84,119.52,120.91,120.94,38137376.08,46442.12
2004-03-15,126.57,127.18,120.53,120.76,121.66,29677539.54,36556.15
2004-03-12,126.0,127.0,123.89,125.91,125.57,24241007.74,30327.72
2004-03-11,127.67,129.01,125.66,125.98,126.3,24996941.46,31864.96
2004-03-10,129.68,129.9,127.27,127.6,128.05,18239389.46,23467.45
2004-03-09,133.92,133.92,129.12,129.82,130.42,20465183.32,26705.28
2004-03-08,131.24,133.7,131.11,133.69,132.97,21764034.98,28769.0
2004-03-05,127.45,131.13,127.45,130.87,130.83,18534690.34,24107.4
2004-03-04,129.01,130.35,127.36,128.36,128.04,19041013.24,24500.68
2004-03-03,127.03,130.33,126.58,129.62,129.65,38157497.1,49160.31
2004-03-01,127.0,127.1,124.17,126.6,126.62,27935590.94,35025.47
2004-02-27,121.77,124.23,121.65,124.01,123.81,37016356.36,45501.08
2004-02-26,123.66,125.96,120.31,121.26,121.04,46967760.08,57855.05
2004-02-25,127.23,127.23,123.26,123.84,123.92,31194751.96,39047.73
2004-02-24,123.99,126.92,122.76,126.14,126.28,56246120.06,70253.27
2004-02-23,131.47,132.59,125.02,125.4,126.19,42075562.02,54105.3
2004-02-20,129.71,132.81,129.57,131.85,131.12,44972208.7,58874.11
2004-02-19,135.06,135.93,129.47,129.9,129.98,37419986.38,49522.29
2004-02-18,134.34,136.27,133.96,134.93,135.0,50563669.22,68518.43
2004-02-17,132.16,135.04,131.69,133.36,133.64,41315394.42,55260.61
2004-02-16,133.48,134.37,131.74,132.03,132.35,25503703.42,33996.16
2004-02-13,130.83,133.34,130.37,133.03,132.9,20932133.34,27639.46
2004-02-12,131.74,132.78,130.35,130.93,131.18,26528195.12,34916.77
2004-02-11,138.38,138.38,129.71,131.0,131.09,27822857.7,36588.4
2004-02-10,132.14,133.56,130.71,132.2,132.42,39645005.12,52444.88
2004-02-09,129.12,131.69,129.12,131.64,131.4,22360488.02,29185.98
2004-02-06,126.95,128.79,125.91,128.62,128.43,29338587.14,37408.66
2004-02-05,128.23,129.12,124.84,126.76,126.02,32349235.02,41115.76
2004-02-04,123.96,128.34,122.66,128.23,127.54,33026064.58,41425.99
2004-02-03,125.44,126.06,122.52,125.0,123.59,30975275.64,38531.0
2004-01-30,127.79,129.32,124.55,125.17,125.11,27640146.68,35151.26
2004-01-29,129.68,130.77,126.18,127.76,127.56,66269181.66,85475.04
2004-01-28,131.24,131.52,127.13,129.29,128.5,37430810.78,48444.05
2004-01-27,125.45,130.22,125.07,130.07,129.6,31685160.84,40447.01
2004-01-23,120.31,125.27,118.69,124.8,124.52,41650686.44,50988.88
2004-01-22,123.43,128.32,117.68,119.15,119.47,45783500.98,56471.6
2004-01-21,127.5,129.39,122.23,123.56,123.42,28996265.52,36614.11
2004-01-20,131.47,133.43,127.31,127.56,128.22,27110136.46,35417.43
2004-01-19,129.72,131.47,127.02,131.4,130.52,24966036.36,32208.0
2004-01-16,130.58,130.98,127.67,129.49,129.71,36099960.8,46650.1
2004-01-15,134.7,135.24,128.25,128.56,129.03,30126053.18,39629.47
2004-01-14,131.69,133.7,131.69,133.14,133.25,22894293.06,30430.67
2004-01-13,127.95,131.58,127.73,131.47,131.11,26310484.02,34096.02
2004-01-12,129.01,130.33,126.83,126.92,127.5,25039190.64,32179.44
2004-01-09,133.92,135.18,128.37,128.94,129.16,39253073.2,51557.36
2004-01-08,130.58,133.45,130.16,131.69,131.71,23922848.38,31610.56
2004-01-07,127.27,130.02,126.55,129.04,129.49,26634812.76,34098.89
2004-01-06,129.68,131.35,125.9,126.78,127.76,25964842.5,33729.0
2004-01-05,130.58,131.67,127.67,129.29,129.47,27333465.86,35449.8
2004-01-02,128.23,131.44,127.37,130.98,130.62,36361000.86,47133.77
2004-01-01,129.46,129.46,126.59,126.79,127.37,18240419.92,23378.89
2003-12-31,125.44,130.08,125.44,127.38,127.86,51395319.94,65865.65
2003-12-30,119.86,129.46,119.47,125.66,125.59,55184455.34,68743.24
2003-12-29,118.97,120.3,118.79,119.86,119.91,14842763.96,17779.99
2003-12-26,118.55,118.9,117.68,118.41,118.34,15408840.6,18226.98
2003-12-24,116.1,118.52,116.1,118.5,117.83,19466153.14,22830.68
2003-12-23,97.09,118.25,97.09,117.02,116.6,20622379.02,24129.86
2003-12-22,116.32,118.3,116.32,118.19,117.75,19243307.64,22567.07
2003-12-19,113.39,116.72,113.39,116.25,116.22,47814849.92,55209.05
2003-12-18,111.56,114.13,111.56,113.08,113.15,30645207.62,34671.36
2003-12-17,112.94,113.26,111.62,112.14,112.22,27892938.52,31358.12
2003-12-16,111.34,113.27,109.96,112.61,112.67,40572175.8,45216.84
2003-12-15,109.82,112.12,109.82,111.3,111.38,26712657.92,29696.22
2003-12-12,110.72,110.72,108.82,109.44,109.66,22249493.12,24366.48
2003-12-11,111.85,112.49,109.19,109.44,110.06,33296244.42,36882.02
2003-12-10,108.81,112.15,108.5,111.16,111.07,46055293.74,50898.34
2003-12-09,107.44,109.0,107.44,108.28,108.61,25370378.72,27480.4
2003-12-08,109.18,110.32,106.55,107.03,107.12,36374844.98,39237.39
2003-12-05,113.83,114.28,109.64,109.94,110.05,26405210.94,29600.1
2003-12-04,109.47,114.17,109.47,113.17,113.54,57612350.94,65017.69
2003-12-03,112.72,112.72,110.0,110.04,111.13,37725264.88,42086.31
2003-12-02,110.07,112.72,108.43,112.62,111.51,28122849.46,30979.72
2003-12-01,109.39,110.44,108.95,109.79,109.87,18475321.92,20251.14
2003-11-28,106.47,109.35,106.47,109.35,108.71,24280425.42,26205.95
2003-11-27,104.27,107.2,104.27,105.84,106.29,32467846.4,34461.02
2003-11-25,101.78,104.66,101.78,104.46,104.25,22158475.88,22907.87
2003-11-24,103.09,103.35,101.36,101.46,101.76,14066323.94,14367.6
2003-11-21,99.6,103.1,99.6,103.09,102.55,27036207.08,27402.12
2003-11-20,103.14,103.99,100.22,100.36,100.62,20223511.58,20695.75
2003-11-19,103.6,104.18,102.36,103.23,103.03,23759492.26,24579.46
2003-11-18,105.5,106.41,103.79,104.01,104.01,16619909.78,17442.27
2003-11-17,104.27,106.56,103.79,105.69,106.01,23677095.1,24858.14
2003-11-15,103.35,105.24,103.35,104.9,104.53,5775475.26,6016.69
2003-11-14,105.19,106.02,103.17,103.26,103.77,26212697.04,27460.32
2003-11-13,111.58,111.58,106.25,106.47,106.66,20552141.4,22130.52
2003-11-12,109.37,109.69,107.61,107.69,108.04,25401068.78,27658.82
2003-11-11,107.17,108.25,106.16,107.77,107.28,20478888.56,21955.7
2003-11-10,113.83,113.83,105.15,107.87,107.8,17668630.94,18910.65
2003-11-07,110.16,110.91,107.07,107.15,107.62,23364330.02,25409.29
2003-11-06,109.82,111.94,109.17,109.47,110.0,42965434.2,47591.3
2003-11-05,108.7,110.29,107.25,109.45,109.06,29152753.36,31706.78
2003-11-04,112.07,112.94,108.73,109.3,109.7,35316970.6,39116.81
2003-11-03,108.69,111.8,108.69,111.38,111.18,39290904.82,43449.88
2003-10-31,107.14,108.87,106.71,108.68,108.58,21141439.4,22848.61
2003-10-30,105.03,107.14,104.59,107.14,106.48,21062380.08,22264.76
2003-10-29,104.29,106.01,103.23,105.75,105.44,18090182.12,18830.6
2003-10-28,102.67,104.9,102.23,104.0,103.63,33274886.86,34494.11
2003-10-27,106.02,106.24,102.04,102.23,102.45,22322866.96,23203.24
2003-10-25,107.02,107.14,105.81,105.99,106.11,6544621.36,6957.06
2003-10-24,82.59,105.8,82.59,105.6,105.05,28200067.38,29117.59
2003-10-23,104.86,104.9,101.8,102.12,102.41,26341998.44,27335.03
2003-10-22,102.73,105.89,102.73,105.13,104.66,24725211.42,25909.6
2003-10-21,108.25,108.25,103.68,104.42,104.5,30882506.6,32905.75
2003-10-20,110.04,110.48,107.14,107.29,107.54,20070697.6,21858.0
2003-10-17,108.7,110.94,108.4,108.94,109.27,30127934.9,33022.71
2003-10-16,111.13,111.13,107.27,107.5,109.05,73863559.1,80980.87
2003-10-15,104.72,107.78,104.09,107.72,106.84,28661184.08,30261.96
2003-10-14,108.25,108.9,103.83,104.57,104.51,27200181.48,28926.77
2003-10-13,105.1,108.03,103.9,107.93,107.37,24916578.34,26531.02
2003-10-10,102.27,105.35,102.27,105.02,105.11,34337053.38,35740.51
2003-10-09,102.45,103.35,100.91,101.22,101.59,24363982.96,24899.91
2003-10-08,103.79,103.79,100.14,102.37,101.61,20628597.68,20955.71
2003-10-07,102.23,102.9,100.48,101.11,100.84,24263427.16,24615.0
2003-10-06,100.11,102.63,94.31,102.49,102.12,21871105.12,22184.37
2003-10-03,97.99,100.44,97.76,100.44,100.12,29732490.4,29537.5
2003-10-01,98.43,99.4,96.66,97.09,97.25,20591854.76,20227.6
2003-09-30,97.37,99.4,97.09,99.1,99.06,34922435.6,34419.43
2003-09-29,113.83,113.83,95.47,97.3,96.94,22062691.62,21344.74
2003-09-26,93.93,95.41,93.07,95.29,95.15,32511112.62,30608.58
2003-09-25,95.53,96.54,92.85,93.55,93.35,44861769.4,42233.83
2003-09-24,93.01,96.25,92.02,95.4,95.76,38041246.8,35848.6
2003-09-23,89.31,92.83,88.78,92.63,92.09,22705323.06,20529.5
2003-09-22,91.94,91.94,89.3,90.11,89.96,23886629.66,21605.43
2003-09-19,88.18,91.04,87.5,90.48,90.19,49174248.34,44045.43
2003-09-18,91.29,91.29,87.64,88.01,88.25,39091710.78,34819.06
2003-09-17,93.3,93.3,89.76,89.95,90.82,32280431.08,29644.88
2003-09-16,90.62,91.89,87.86,91.5,91.55,43824983.76,39705.54
2003-09-15,93.52,93.7,89.65,89.95,90.3,38994241.94,35579.19
2003-09-12,95.53,96.78,92.85,93.36,93.55,27239648.44,25862.57
2003-09-11,94.86,98.03,94.86,95.45,95.69,30905615.98,29918.38
2003-09-10,97.09,97.2,96.11,97.0,97.02,22765444.2,22021.18
2003-09-09,97.57,98.74,96.45,97.6,97.38,39510990.48,38711.37
